26212,0,0,0,0,0,0,1,34,46,41,32,15,6,46,38,16,2,0,0,0,0,2,0,0
21920,0,0,0,0,0,0,0,0,0,5,6,7,3,7,11,5,3,1,0,0,0,0,0,3
26213,0,0,0,0,0,0,0,0,2,4,8,14,6,13,13,3,5,7,1,0,0,0,0,0
13902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21922,0,0,0,0,0,0,6,8,11,0,11,0,6,3,0,2,0,0,0,0,1,0,0,0
26215,0,0,0,0,0,0,0,0,1,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0
16091,0,0,0,0,0,0,0,2,0,5,12,16,7,3,6,9,0,13,3,0,0,0,1,0
26217,0,0,0,0,0,0,0,0,11,16,6,10,20,18,8,25,24,22,0,0,0,11,1,0
21925,0,0,0,2,1,0,2,2,2,0,10,4,1,1,0,0,0,0,0,0,0,0,0,0
26218,0,0,0,0,0,0,0,2,8,7,29,25,3,17,15,12,8,0,0,0,0,0,0,0
26219,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21927,0,0,0,0,0,0,1,20,19,16,17,8,10,11,13,13,10,0,0,1,0,0,0,0
15368,0,0,0,0,0,0,0,2,12,16,6,8,7,6,4,19,20,1,0,0,0,0,0,0
18200,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,16,0,0,2,0,0,0,0,0
18201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
26220,0,0,0,0,0,3,3,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
18203,0,0,0,2,1,1,2,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
26222,0,0,0,0,0,0,0,14,13,21,4,3,15,5,5,8,3,0,1,0,0,0,0,0
14640,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26223,0,0,0,0,0,0,3,12,9,0,1,0,2,1,0,5,0,0,0,0,0,0,0,0
18205,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,1,1,7,0,0,0
15373,0,0,0,0,0,1,0,13,143,141,114,83,104,195,122,85,110,37,1,11,0,4,0,0
26227,0,0,0,0,0,1,1,4,3,1,2,2,1,6,3,0,0,0,0,0,0,0,0,0
14645,0,0,0,0,7,0,14,21,25,11,18,18,11,22,25,40,1,8,10,24,44,94,35,19
15375,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
21936,0,0,0,2,2,4,2,2,2,8,6,2,4,5,0,0,0,0,0,0,0,0,0,0
21937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15379,0,0,0,0,0,0,1,5,5,7,5,1,0,4,7,4,3,5,0,0,0,0,1,0
18211,2,0,1,0,0,1,2,6,16,102,16,20,4,7,5,8,5,1,1,1,2,4,0,13
26230,0,1,0,0,0,0,0,6,10,12,10,20,7,19,34,5,2,13,0,0,2,0,0,2
18212,0,0,0,0,0,0,19,17,60,129,53,37,28,33,21,12,10,4,3,2,0,3,6,0
26231,0,0,0,0,0,0,0,0,1,3,6,4,3,1,4,9,6,15,3,2,0,0,0,0
25503,0,0,0,0,52,77,57,173,57,52,63,35,56,54,15,8,0,1,0,0,0,1,0,0
26232,16,9,0,0,0,0,0,0,0,10,40,41,20,43,60,42,63,23,4,0,4,4,1,8
21940,0,0,0,0,0,2,0,0,0,1,3,3,1,4,3,5,0,3,0,2,0,0,0,0
26233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,2,0,0,0,0,0,0
26234,0,0,0,0,0,0,0,2,18,51,65,33,42,44,54,44,20,0,0,0,0,6,6,0
21942,0,0,0,0,1,6,1,4,4,5,4,7,2,3,0,0,0,0,0,0,0,0,0,0
25506,0,11,5,0,0,0,0,0,0,12,1,1,0,7,3,5,8,1,1,0,0,11,0,2
26235,0,0,0,0,0,0,0,5,21,3,1,0,0,2,12,1,3,0,0,0,1,0,0,0
18217,0,0,0,0,0,3,2,1,4,5,18,4,2,13,15,18,5,1,7,18,9,8,4,8
26236,0,0,0,0,0,0,0,1,18,21,20,11,18,28,20,13,14,7,0,3,0,0,0,0
26237,0,0,0,0,0,0,0,7,2,3,3,5,1,0,0,0,1,0,0,1,0,0,0,0
25508,0,0,0,0,0,0,0,0,2,62,42,38,27,30,6,26,18,13,25,6,5,2,11,10
25509,0,0,0,0,0,6,17,11,6,8,4,2,1,6,2,0,0,0,0,0,0,0,0,0
14656,0,0,0,0,1,0,0,0,1,1,7,3,0,10,0,13,0,0,0,14,3,19,3,0
18221,0,0,0,0,0,0,0,0,0,8,0,9,8,0,1,0,0,2,18,1,1,2,2,1
18222,0,0,0,0,0,0,1,4,7,8,0,3,2,3,1,4,2,0,0,0,0,0,3,0
25513,0,0,0,0,0,0,0,2,0,2,0,1,2,2,3,3,0,0,0,0,0,0,0,0
26242,2,0,2,0,4,2,0,1,0,1,0,0,0,1,1,4,2,12,2,0,2,2,1,4
25514,0,0,0,0,0,1,3,4,1,8,12,10,4,7,19,14,4,5,1,0,1,4,0,0
15390,0,0,0,0,0,0,0,0,7,6,4,2,0,5,2,4,12,2,0,1,0,0,0,0
18225,1,0,0,0,0,0,2,25,106,105,45,42,88,53,89,65,74,53,49,9,15,0,18,3
26244,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,2,0,1,0,0,0,0,0
25518,0,0,0,0,0,0,0,0,10,0,15,12,3,18,8,17,2,16,10,32,0,0,0,0
26249,1,2,1,0,0,0,4,7,12,15,21,7,12,6,6,18,2,4,2,0,0,0,0,4
15397,0,0,0,0,0,0,0,0,9,15,25,3,2,0,0,0,4,3,1,0,0,0,0,0
17500,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
17501,0,0,0,0,0,0,0,2,4,6,0,2,0,4,5,4,0,3,0,0,0,0,0,0
26250,0,0,0,0,0,1,9,18,8,4,7,4,4,6,7,2,0,0,0,2,0,0,0,0
17503,0,0,0,0,0,0,4,8,4,59,10,1,1,7,3,8,2,0,0,1,0,0,0,0
18232,0,0,0,0,5,3,0,4,8,23,8,2,2,6,7,4,0,0,0,0,0,0,0,0
25522,0,0,0,0,0,7,5,3,3,3,4,2,3,1,4,0,0,0,0,0,0,0,0,0
17504,0,0,0,0,0,0,0,0,0,1,2,1,5,3,10,14,13,14,3,2,5,0,0,0
25523,24,0,0,0,0,0,0,0,0,2,24,4,9,20,19,11,1,1,0,1,0,0,8,1
14671,0,0,0,0,0,0,0,0,3,20,25,11,17,39,56,47,35,41,39,10,0,0,0,0
18235,0,0,0,0,0,0,0,0,0,3,1,2,5,0,16,3,0,0,0,0,0,0,0,0
26254,0,0,0,0,0,0,0,1,0,1,3,0,0,2,0,1,0,1,0,0,1,0,1,0
17507,0,0,0,0,0,0,0,8,13,17,9,5,5,11,4,6,2,1,0,0,0,0,0,0
26255,0,0,0,0,0,0,0,12,5,1,3,2,2,1,9,1,0,0,0,0,0,0,0,0
18237,0,0,0,0,0,0,1,9,14,13,11,4,2,10,11,8,1,0,0,0,1,0,0,0
25528,0,0,0,1,0,0,0,0,0,0,0,0,2,6,0,2,1,0,0,0,2,0,0,0
26258,0,0,0,0,0,0,0,5,1,3,0,1,2,0,0,1,1,0,0,0,0,0,0,0
26259,0,0,0,0,0,0,0,0,4,6,6,11,4,5,11,6,6,1,0,0,0,0,0,0
14677,0,0,0,0,0,0,0,8,8,8,0,8,1,7,9,13,2,0,0,0,0,0,0,0
17510,0,0,0,0,1,23,40,35,7,17,13,11,14,17,8,0,7,2,3,0,1,0,0,0
17511,0,0,0,0,0,0,0,1,10,2,4,3,4,0,4,7,1,4,0,0,0,0,0,0
25530,0,0,0,0,0,0,0,17,12,7,9,23,8,17,133,2,1,0,0,0,0,0,0,0
17512,0,0,0,0,0,1,0,19,32,29,10,10,5,24,5,29,8,11,1,0,0,0,0,0
26262,0,0,0,0,0,3,6,7,4,5,1,0,0,3,4,0,0,1,0,0,0,0,0,0
26263,0,0,0,1,0,0,1,18,12,17,9,29,39,4,26,29,21,5,2,3,3,2,0,0
26264,0,0,0,0,0,1,7,2,0,4,20,1,0,0,1,0,3,27,0,3,4,0,0,0
18246,0,0,0,0,0,0,0,6,6,2,6,18,9,24,16,10,11,0,0,0,0,1,1,0
26265,0,0,0,0,0,0,0,0,10,14,5,14,4,26,6,5,1,0,3,0,0,0,0,0
17518,0,0,0,0,0,0,0,0,1,0,9,0,2,7,1,0,0,0,0,2,1,2,2,0
26266,0,0,0,0,0,0,0,1,9,7,3,7,5,3,6,4,13,8,1,0,1,1,0,0
13957,109,12,12,6,8,6,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,12
26269,0,0,0,2,2,30,33,18,25,32,27,16,30,22,6,9,17,2,3,0,0,0,0,0
29101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17521,0,0,0,0,0,0,0,0,3,8,5,10,18,1,5,2,38,0,1,0,1,0,0,0
18250,0,0,0,0,0,0,0,0,1,4,4,0,9,1,8,6,1,0,0,0,0,0,0,0
18251,0,0,0,0,1,0,7,15,9,1,39,5,2,4,0,4,1,0,0,0,0,0,0,0
26270,0,0,0,0,0,1,1,28,39,36,55,6,39,69,45,46,20,8,0,0,0,0,0,0
29106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26271,0,0,0,0,0,0,1,5,1,4,18,15,13,15,32,17,1,1,0,0,0,0,0,0
29107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25543,0,0,0,0,0,0,1,0,2,3,7,2,2,24,20,14,12,2,10,2,4,0,0,0
29108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17525,0,0,0,0,1,8,4,2,1,0,4,12,7,3,0,0,0,0,0,0,0,0,0,0
26273,0,0,0,0,0,0,0,0,10,32,27,45,43,12,32,28,31,21,26,15,7,0,0,0
29109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26274,0,0,0,0,0,0,0,1,5,5,0,0,0,0,1,6,2,0,0,0,0,0,0,0
18257,0,0,0,0,6,19,32,29,34,49,22,41,26,10,3,0,0,1,2,4,0,0,0,0
26276,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18258,0,0,0,1,0,0,3,4,22,9,18,15,27,8,12,12,1,9,4,7,11,10,2,0
25548,0,0,0,0,6,5,12,12,3,2,10,2,3,1,0,0,0,0,0,1,0,0,0,0
25549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26279,0,0,0,0,0,0,65,68,35,36,43,19,16,32,36,13,0,0,0,0,0,0,0,0
29110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16801,0,1,0,0,0,0,0,0,0,0,5,4,0,2,1,0,1,0,4,1,0,7,0,0
29114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18260,0,0,0,0,0,0,0,0,0,1,11,8,2,1,1,4,1,0,0,0,0,0,2,2
25550,0,0,0,0,0,0,0,0,25,33,20,10,2,21,18,18,7,0,0,0,0,0,0,0
26280,0,0,0,0,0,1,2,4,7,14,13,8,3,3,0,0,0,0,0,0,0,0,0,0
18262,0,0,0,1,0,0,0,0,14,156,52,12,6,6,20,37,19,11,0,0,2,0,0,0
16805,1,0,0,0,0,0,8,93,129,96,136,81,106,91,103,85,47,44,1,0,0,9,2,1
25553,0,1,0,0,0,0,0,0,0,2,5,2,5,9,8,29,3,17,6,0,2,2,2,0
25554,0,0,0,0,0,0,4,0,9,27,19,15,8,16,8,2,9,4,0,0,0,0,0,0
29119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16807,0,0,0,0,0,1,0,2,13,16,18,9,10,7,48,10,0,0,0,0,0,2,0,0
17536,0,0,0,0,0,4,15,12,19,27,15,3,8,13,16,18,41,13,3,1,7,1,0,0
18265,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
25555,0,0,0,0,0,2,2,0,13,2,6,10,11,1,0,0,1,8,1,0,0,0,0,0
26285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13974,0,0,0,0,0,7,10,20,19,8,4,7,18,9,31,5,0,2,0,0,0,0,0,0
25557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0
26286,0,0,0,0,0,0,0,3,9,18,15,11,14,11,9,9,4,6,5,2,0,2,0,0
18267,1,0,0,0,0,0,0,0,5,18,11,16,15,19,7,16,9,6,2,5,7,7,0,0
18268,0,0,0,0,0,0,0,0,3,12,9,4,1,8,3,2,0,0,1,0,0,5,0,0
25559,0,0,0,0,1,0,0,0,0,0,4,1,2,7,21,17,13,41,18,4,2,0,0,0
26288,0,0,0,0,0,0,8,2,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
26289,0,0,0,0,0,0,0,10,20,17,24,5,15,27,27,26,23,0,1,0,1,0,0,0
29121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17540,0,0,0,0,0,0,8,0,14,8,42,1,3,0,0,0,0,0,0,1,6,0,0,0
17543,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
25562,0,0,0,0,0,0,0,11,5,17,13,1,16,116,220,122,0,0,0,0,0,0,0,0
29127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17544,0,0,0,0,0,0,0,1,0,3,7,7,3,15,17,1,2,0,2,0,2,0,0,0
18273,0,0,0,8,0,0,6,10,11,3,1,7,44,14,11,1,0,0,0,0,0,0,0,0
26292,0,0,0,0,0,0,2,66,87,79,133,63,58,91,78,105,78,15,4,1,0,0,2,0
29128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26293,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0
29129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17546,0,0,0,0,0,0,0,0,0,2,4,1,0,7,0,3,1,2,0,0,0,0,0,0
18275,0,0,0,0,0,0,0,0,3,34,27,33,15,20,43,22,19,24,1,0,0,0,0,2
26295,0,0,0,0,0,1,14,22,22,23,13,27,18,20,19,9,2,3,3,2,8,3,0,3
25567,0,0,0,0,0,0,0,5,3,1,10,3,3,25,0,0,0,0,0,8,0,0,0,0
26296,0,0,0,13,8,1,25,19,3,12,16,6,2,0,0,0,0,0,0,0,0,0,0,0
18278,0,0,0,0,0,0,0,0,1,7,12,1,2,0,0,2,1,0,0,0,0,0,0,1
26297,0,0,0,0,0,0,0,1,6,7,13,2,11,3,12,17,7,0,0,0,0,0,0,0
13987,0,0,0,0,7,35,20,18,21,17,11,19,6,0,0,1,0,0,0,0,0,0,0,0
28400,0,0,0,0,0,0,0,0,0,11,3,0,22,1,4,1,0,1,1,0,2,0,0,0
28401,0,0,0,0,0,0,0,1,0,8,3,0,3,0,5,2,2,1,0,0,0,0,4,0
29133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28404,0,0,0,0,0,0,0,2,2,13,28,1,0,14,0,7,16,0,0,0,0,3,0,0
28405,0,0,0,0,0,0,13,8,8,6,33,10,11,14,17,8,19,0,32,4,0,0,0,0
29135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17552,0,0,0,0,0,0,0,1,7,8,2,2,0,1,8,5,4,0,0,0,0,0,0,0
28407,0,0,0,0,0,0,0,2,3,0,0,3,0,3,4,0,3,0,0,0,0,0,0,0
16824,0,0,0,0,0,0,0,14,6,7,6,1,11,13,3,2,3,4,1,0,0,0,0,0
29137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28408,0,0,0,0,5,1,4,4,0,4,12,3,1,0,10,0,0,0,7,0,0,0,0,0
17554,0,0,0,0,0,0,0,0,0,12,3,6,1,11,11,4,1,3,13,5,3,2,0,0
18283,0,0,0,0,0,0,0,17,63,91,45,28,101,47,133,13,20,5,0,0,0,0,1,0
29138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28409,0,0,0,0,0,0,0,18,10,3,5,1,4,0,4,5,1,0,0,0,0,1,1,0
17555,0,0,0,0,0,1,0,1,0,4,8,3,2,0,3,2,0,0,0,0,1,0,0,0
25574,0,0,0,0,6,5,0,2,0,0,0,0,1,0,0,7,5,0,0,0,0,0,0,0
17556,0,0,0,0,0,0,0,0,3,2,1,3,0,1,4,2,1,0,0,0,0,0,0,0
18285,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
18287,0,0,0,0,0,0,0,2,6,8,3,7,2,6,5,8,12,11,0,1,1,0,0,0
25577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,0,0,0,1,0,0,0,0
25579,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
28410,0,0,0,0,0,0,0,3,19,0,1,5,18,3,0,0,2,3,1,2,17,0,0,0
28412,0,0,0,0,0,0,0,10,6,10,13,6,6,9,6,13,19,0,2,0,0,0,0,0
29142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28414,0,0,0,0,0,0,0,0,1,2,9,3,0,7,3,1,2,1,0,0,0,5,0,0
28415,0,0,0,0,0,0,0,0,2,1,3,0,1,0,8,0,0,0,0,0,0,0,0,0
18290,0,0,0,0,0,0,0,0,4,6,5,0,1,1,6,14,2,0,0,0,0,0,0,0
28416,0,0,0,0,0,0,0,9,15,21,18,19,3,31,41,36,16,7,0,0,3,0,0,0
29146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28417,0,0,0,0,1,18,14,34,11,9,34,6,4,8,4,0,0,1,1,0,0,0,0,0
28418,3,0,0,0,0,0,0,0,5,27,0,19,3,41,6,16,5,10,0,0,0,0,0,0
29149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17566,0,0,0,0,0,0,0,0,2,14,16,11,11,18,34,49,23,2,0,0,0,0,0,0
25585,0,0,0,0,0,0,0,1,12,18,5,3,13,18,9,6,4,1,1,1,0,4,4,2
17567,0,0,0,0,0,0,8,15,17,32,16,31,9,36,28,10,4,0,1,0,0,0,0,0
18296,0,0,0,0,0,0,0,3,5,11,7,4,3,17,21,5,8,0,0,0,1,0,0,0
11033,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
28420,0,0,0,0,0,0,0,1,1,3,10,5,1,6,23,2,27,0,0,0,0,0,0,0
29150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28421,0,0,0,0,0,0,52,84,48,76,94,25,45,88,59,91,2,0,0,0,0,17,2,0
28422,0,0,0,0,0,0,0,3,8,2,16,0,17,1,1,0,0,1,0,0,0,0,0,0
29152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28424,0,0,1,1,6,64,13,63,42,147,76,50,87,24,7,14,1,16,1,5,3,8,0,0
28425,0,0,0,0,0,0,0,0,1,0,6,3,2,7,14,9,13,10,0,0,1,0,1,1
16842,0,0,0,0,0,0,0,0,11,12,4,1,3,7,8,6,2,12,0,0,0,0,0,0
28426,0,0,0,0,0,0,0,17,42,30,20,26,8,22,39,27,7,4,0,0,0,0,0,0
29156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25592,0,0,0,0,0,0,1,9,18,36,32,18,3,11,19,10,0,0,0,0,11,0,0,0
29157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28428,0,9,0,0,0,0,0,0,0,7,14,14,12,25,3,8,17,10,10,2,0,3,1,10
17574,0,0,0,0,0,0,0,0,0,5,18,6,9,2,3,11,15,3,0,0,4,0,0,0
29158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28429,0,0,0,0,0,0,6,21,36,17,20,15,12,9,18,15,6,3,0,0,0,2,0,0
25594,0,0,0,0,0,0,0,21,22,38,52,28,21,51,41,26,28,41,6,1,4,3,1,0
29159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25595,0,0,0,0,0,0,1,39,108,75,47,41,40,64,46,90,72,45,22,1,4,0,0,0
17577,0,0,0,0,0,0,1,7,20,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0
10319,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,5,9,1,0,0,0,0,2,0
27700,0,0,0,0,0,0,0,0,9,37,74,33,53,106,41,56,45,41,29,15,6,8,1,2
28430,0,0,0,0,0,0,0,57,29,9,15,15,14,19,29,27,33,37,4,0,0,0,4,0
27701,0,0,0,0,0,0,0,10,21,18,18,22,52,25,33,51,49,3,0,0,1,0,0,3
29160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28431,0,2,0,0,0,0,0,5,1,3,18,15,4,5,9,15,14,55,3,4,0,2,0,0
28432,0,0,0,0,0,0,0,3,11,22,47,13,5,26,10,17,24,11,0,48,8,0,1,0
27703,0,0,0,0,70,117,90,67,37,35,53,51,43,56,10,0,0,0,0,0,0,0,0,0
29162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
