11720,0,0,0,0,0,0,1,5,6,3,17,2,3,17,19,27,12,0,0,0,0,0,0,0
13181,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20475,0,0,0,0,3,6,2,18,75,55,76,52,73,95,128,128,80,12,1,0,3,6,3,0
20477,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0
18990,0,0,0,0,0,0,0,0,2,13,27,12,15,40,19,23,33,6,0,1,2,0,0,0
18992,0,0,0,0,0,0,0,1,7,6,10,6,0,8,0,0,0,0,0,0,0,0,0,0
18995,0,0,0,0,0,0,3,20,8,10,10,28,14,13,16,17,1,2,0,0,0,6,1,0
18996,0,0,0,0,0,0,0,41,85,90,70,25,85,80,143,90,22,5,0,0,0,0,0,0
18997,0,0,0,0,0,0,0,3,37,26,14,17,4,12,25,14,5,2,11,1,0,0,0,0
18999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
20480,0,0,0,0,0,1,0,3,5,5,0,6,4,10,7,5,6,0,0,3,2,0,0,1
20481,0,0,0,0,0,0,42,129,99,58,75,18,44,64,98,42,0,0,4,1,5,0,0,0
16028,0,0,0,0,0,0,0,10,12,14,5,2,3,6,12,7,8,0,0,0,0,0,1,0
13194,0,0,0,0,0,0,16,80,81,118,104,121,48,117,115,142,43,9,0,0,0,0,0,0
16029,0,0,0,0,0,0,0,1,2,78,98,6,7,122,85,82,61,16,0,0,0,0,0,0
20485,0,0,0,0,0,0,0,0,4,15,12,2,25,12,11,4,7,15,8,11,4,0,0,0
13197,0,0,0,0,0,0,0,4,1,1,10,2,5,0,6,19,11,12,2,0,0,0,0,0
16030,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
16035,0,0,0,0,1,10,0,2,1,0,2,3,2,0,0,0,2,0,0,0,0,0,0,0
20495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15316,0,0,0,0,0,1,1,12,7,2,1,6,12,18,5,13,4,0,0,1,3,0,0,0
15318,0,0,0,0,0,4,174,79,66,69,72,23,90,72,40,0,0,0,0,0,0,0,0,0
15327,0,0,0,0,0,8,23,25,16,10,13,17,10,9,8,31,4,0,0,0,0,0,0,0
16057,0,0,0,0,0,0,0,0,0,0,30,2,3,0,0,0,0,0,1,0,0,0,0,0
14602,0,0,0,0,0,0,21,75,70,92,88,44,22,65,41,74,19,3,0,0,0,0,0,0
15333,0,0,0,0,0,5,7,21,6,8,8,10,8,11,4,1,1,0,0,0,0,0,0,0
15334,0,0,0,0,0,0,3,18,23,38,58,45,54,77,32,26,8,4,0,4,2,0,0,0
16064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16069,2,0,0,3,0,0,1,30,9,10,32,24,26,12,61,20,14,11,5,1,7,8,23,2
21900,0,0,0,0,0,0,10,39,13,36,28,16,55,8,9,25,0,1,0,0,2,0,0,0
